"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","TIN","ProductId","StandardComponentId","EnrolleeContractRateDeterminationRule","TwoParentFamilyMaxDependentsRule","SingleParentFamilyMaxDependentsRule","DependentMaximumAgRule","ChildrenOnlyContractMaxChildrenRule","DomesticPartnerAsSpouseIndicator","SameSexPartnerAsSpouseIndicator","AgeDeterminationRule","MinimumTobaccoFreeMonthsRule","CohabitationRule","RowNumber","MarketCoverage","DentalOnlyPlan"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL020","96601IL0200002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL020","96601IL0200003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL020","96601IL0200004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL020","96601IL0200006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL020","96601IL0200007","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL020","96601IL0200008","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL020","96601IL0200011","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL021","96601IL0210001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL021","96601IL0210002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL021","96601IL0210003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","37-1241037","96601IL021","96601IL0210004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10","Individual","No"
"2016","IL","99129","SERFF","5","2015-10-21 17:48:08","99129","23-2169745","99129IL006","99129IL0060001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","10","Individual","No"
"2016","IL","99129","SERFF","5","2015-10-21 17:48:08","99129","23-2169745","99129IL006","99129IL0060002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","10","Individual","No"
"2016","IL","99129","SERFF","5","2015-10-21 17:48:08","99129","23-2169745","99129IL006","99129IL0060003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","10","Individual","No"
"2016","IL","99129","SERFF","5","2015-10-21 17:48:08","99129","23-2169745","99129IL006","99129IL0060004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","10","Individual","No"
"2016","KS","11339","SERFF","3","2015-08-27 03:52:03","11339","75-1233841","11339KS001","11339KS0010001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","11","Individual","Yes"
"2016","KS","11339","SERFF","3","2015-08-27 03:52:03","11339","75-1233841","11339KS001","11339KS0010004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","13","Individual","Yes"
"2016","KS","11339","SERFF","3","2015-08-27 03:52:03","11339","75-1233841","11339KS001","11339KS0010006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","12","Individual","Yes"
"2016","KS","11339","SERFF","3","2015-08-27 03:52:03","11339","75-1233841","11339KS002","11339KS0020001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","14","SHOP (Small Group)","Yes"
"2016","KS","11339","SERFF","3","2015-08-27 03:52:03","11339","75-1233841","11339KS002","11339KS0020004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","16","SHOP (Small Group)","Yes"
"2016","KS","11339","SERFF","3","2015-08-27 03:52:03","11339","75-1233841","11339KS002","11339KS0020006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","15","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS001","12069KS0010001","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS001","12069KS0010002","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS001","12069KS0010003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS001","12069KS0010004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS001","12069KS0010005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS001","12069KS0010006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS002","12069KS0020001","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS002","12069KS0020002","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS002","12069KS0020003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS002","12069KS0020004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS002","12069KS0020005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","KS","12069","SERFF","6","2015-08-22 23:36:24","12069","86-0307623","12069KS002","12069KS0020006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
